ep  35700  train 0.0000/1.000  test 0.0003/1.000  elapsed 225.0s
ep  35800  train 0.0000/1.000  test 0.0002/1.000  elapsed 225.6s
ep  35900  train 0.0000/1.000  test 0.0001/1.000  elapsed 226.2s
ep  36000  train 0.0000/1.000  test 0.0001/1.000  elapsed 226.9s
ep  36100  train 0.0000/1.000  test 0.0001/1.000  elapsed 227.5s
ep  36200  train 0.0000/1.000  test 0.0000/1.000  elapsed 228.1s
ep  36300  train 0.0000/1.000  test 0.0000/1.000  elapsed 228.8s
ep  36400  train 0.0001/1.000  test 0.0007/1.000  elapsed 229.4s
ep  36500  train 0.0009/1.000  test 0.0021/1.000  elapsed 230.0s
ep  36600  train 0.0006/1.000  test 0.0016/1.000  elapsed 230.7s
ep  36700  train 0.0002/1.000  test 0.0009/1.000  elapsed 231.3s
